Date,Open,High,Low,Close,Adj Close,Volume
2018-05-02,3810.000000,3880.000000,3780.000000,3870.000000,3306.648682,118872100
2018-05-03,3850.000000,3860.000000,3740.000000,3740.000000,3195.572754,91601300
2018-05-04,3700.000000,3750.000000,3650.000000,3730.000000,3187.028076,80894300
2018-05-07,3750.000000,3820.000000,3730.000000,3800.000000,3246.837891,97351600
2018-05-08,3650.000000,3670.000000,3570.000000,3620.000000,3120.577148,107379900
2018-05-09,3600.000000,3780.000000,3530.000000,3700.000000,3189.540283,149687500
2018-05-10,3700.000000,3700.000000,3700.000000,3700.000000,3189.540283,0
2018-05-11,3700.000000,3750.000000,3620.000000,3630.000000,3129.197754,120995700
2018-05-14,3560.000000,3610.000000,3500.000000,3540.000000,3051.614258,161018200
2018-05-15,3520.000000,3530.000000,3350.000000,3370.000000,2905.067871,230994800
2018-05-16,3280.000000,3530.000000,3250.000000,3480.000000,2999.892090,205406800
2018-05-17,3510.000000,3610.000000,3490.000000,3490.000000,3008.512451,179026500
2018-05-18,3520.000000,3530.000000,3400.000000,3490.000000,3008.512451,75748600
2018-05-21,3490.000000,3490.000000,3410.000000,3420.000000,2948.169922,57210900
2018-05-22,3420.000000,3500.000000,3420.000000,3470.000000,2991.271729,78667200
2018-05-23,3460.000000,3530.000000,3450.000000,3470.000000,2991.271729,110630200
2018-05-24,3480.000000,3590.000000,3480.000000,3560.000000,3068.854980,84178300
2018-05-25,3540.000000,3590.000000,3530.000000,3560.000000,3068.854980,66374400
2018-05-28,3580.000000,3700.000000,3560.000000,3690.000000,3180.920166,90299200
2018-05-29,3690.000000,3690.000000,3690.000000,3690.000000,3180.920166,0
2018-05-30,3600.000000,3730.000000,3590.000000,3600.000000,3103.336426,148933500
2018-05-31,3600.000000,3610.000000,3500.000000,3520.000000,3034.373779,255204300
2018-06-01,3520.000000,3520.000000,3520.000000,3520.000000,3034.373779,0
2018-06-04,3540.000000,3660.000000,3530.000000,3640.000000,3137.817871,141754800
2018-06-05,3680.000000,3860.000000,3660.000000,3830.000000,3301.605225,181376800
2018-06-06,3790.000000,3830.000000,3760.000000,3790.000000,3267.123779,143554900
2018-06-07,3800.000000,3830.000000,3770.000000,3770.000000,3249.883057,122724300
2018-06-08,3710.000000,3730.000000,3600.000000,3610.000000,3111.957031,260396300
2018-06-11,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-12,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-13,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-14,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-15,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-18,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-19,3610.000000,3610.000000,3610.000000,3610.000000,3111.957031,0
2018-06-20,3540.000000,3710.000000,3510.000000,3710.000000,3198.160889,295386100
2018-06-21,3650.000000,3700.000000,3610.000000,3610.000000,3111.957031,123848500
2018-06-22,3610.000000,3630.000000,3540.000000,3580.000000,3086.095703,121490900
2018-06-25,3630.000000,3690.000000,3600.000000,3660.000000,3155.058838,97826600
2018-06-26,3600.000000,3700.000000,3600.000000,3690.000000,3180.920166,91252300
2018-06-27,3690.000000,3780.000000,3690.000000,3710.000000,3198.160889,106616500
2018-06-28,3700.000000,3720.000000,3660.000000,3660.000000,3155.058838,133779300
2018-06-29,3650.000000,3750.000000,3640.000000,3750.000000,3232.642334,79116600
2018-07-02,3800.000000,3800.000000,3710.000000,3750.000000,3232.642334,55810800
2018-07-03,3740.000000,3740.000000,3670.000000,3700.000000,3189.540283,79439500
2018-07-04,3700.000000,3810.000000,3630.000000,3760.000000,3241.262695,54884500
2018-07-05,3800.000000,3830.000000,3760.000000,3830.000000,3301.605225,59717900
2018-07-06,3850.000000,3890.000000,3830.000000,3860.000000,3327.466553,67655200
2018-07-09,3900.000000,4000.000000,3880.000000,3980.000000,3430.911133,68798500
2018-07-10,3990.000000,4050.000000,3960.000000,4030.000000,3474.012695,118127300
2018-07-11,4000.000000,4080.000000,3960.000000,4060.000000,3499.874023,144055300
2018-07-12,4050.000000,4110.000000,4040.000000,4100.000000,3534.355469,114531700
2018-07-13,4080.000000,4100.000000,3970.000000,4020.000000,3465.392578,120852800
2018-07-16,3970.000000,4030.000000,3860.000000,3940.000000,3396.429688,66229700
2018-07-17,3970.000000,3970.000000,3890.000000,3940.000000,3396.429688,53740400
2018-07-18,3910.000000,4030.000000,3890.000000,4010.000000,3456.771973,75157800
2018-07-19,4000.000000,4000.000000,3910.000000,3910.000000,3370.568115,65340900
2018-07-20,3900.000000,3990.000000,3890.000000,3990.000000,3439.531250,66456000
2018-07-23,4030.000000,4090.000000,4010.000000,4060.000000,3499.874023,74605900
2018-07-24,4090.000000,4090.000000,4030.000000,4030.000000,3474.012695,64353800
2018-07-25,4060.000000,4060.000000,3900.000000,3900.000000,3361.947998,55617500
2018-07-26,3920.000000,3940.000000,3890.000000,3930.000000,3387.808838,55761900
2018-07-27,3910.000000,3950.000000,3890.000000,3940.000000,3396.429688,52506800
2018-07-30,3890.000000,3950.000000,3890.000000,3910.000000,3370.568115,49045100
2018-07-31,3830.000000,3830.000000,3550.000000,3570.000000,3077.475586,339081700
2018-08-01,3570.000000,3600.000000,3500.000000,3550.000000,3060.234619,190720900
2018-08-02,3550.000000,3590.000000,3450.000000,3500.000000,3017.132813,171276100
2018-08-03,3480.000000,3490.000000,3430.000000,3460.000000,2982.651367,224005400
2018-08-06,3480.000000,3670.000000,3480.000000,3650.000000,3146.438477,231846400
2018-08-07,3650.000000,3670.000000,3570.000000,3580.000000,3086.095703,111024900
2018-08-08,3600.000000,3600.000000,3520.000000,3550.000000,3060.234619,109077400
2018-08-09,3520.000000,3550.000000,3490.000000,3490.000000,3008.512451,110452900
2018-08-10,3510.000000,3540.000000,3480.000000,3500.000000,3017.132813,79851700
2018-08-13,3440.000000,3450.000000,3360.000000,3370.000000,2905.067871,106124800
2018-08-14,3360.000000,3440.000000,3330.000000,3350.000000,2887.826904,108189200
2018-08-15,3350.000000,3450.000000,3310.000000,3430.000000,2956.790039,95526000
2018-08-16,3390.000000,3430.000000,3350.000000,3350.000000,2887.826904,112653900
2018-08-17,3350.000000,3350.000000,3350.000000,3350.000000,2887.826904,0
2018-08-20,3420.000000,3450.000000,3370.000000,3390.000000,2922.308594,163133800
2018-08-21,3400.000000,3440.000000,3350.000000,3350.000000,2887.826904,126746000
2018-08-22,3350.000000,3350.000000,3350.000000,3350.000000,2887.826904,0
2018-08-23,3390.000000,3390.000000,3290.000000,3300.000000,2844.725098,209401300
2018-08-24,3290.000000,3340.000000,3270.000000,3290.000000,2836.104980,103476200
2018-08-27,3330.000000,3480.000000,3310.000000,3460.000000,2982.651367,142917000
2018-08-28,3480.000000,3600.000000,3480.000000,3580.000000,3086.095703,224122500
2018-08-29,3560.000000,3610.000000,3520.000000,3580.000000,3086.095703,126710100
2018-08-30,3580.000000,3590.000000,3510.000000,3510.000000,3025.753174,80352300
2018-08-31,3500.000000,3520.000000,3460.000000,3490.000000,3008.512451,109920300
2018-09-03,3520.000000,3550.000000,3480.000000,3490.000000,3008.512451,46014400
2018-09-04,3500.000000,3510.000000,3410.000000,3420.000000,2948.169922,77620800
2018-09-05,3400.000000,3400.000000,3250.000000,3270.000000,2818.864258,183864900
2018-09-06,3250.000000,3380.000000,3250.000000,3360.000000,2896.447510,172294300
2018-09-07,3360.000000,3390.000000,3320.000000,3390.000000,2922.308594,99447200
2018-09-10,3380.000000,3400.000000,3350.000000,3380.000000,2913.688232,48741600
2018-09-11,3380.000000,3380.000000,3380.000000,3380.000000,2913.688232,0
2018-09-12,3380.000000,3390.000000,3310.000000,3320.000000,2861.966064,81217700
2018-09-13,3370.000000,3470.000000,3370.000000,3450.000000,2974.030762,115198100
2018-09-14,3470.000000,3600.000000,3470.000000,3590.000000,3094.716309,156541000
2018-09-17,3550.000000,3570.000000,3430.000000,3470.000000,2991.271729,95431800
2018-09-18,3470.000000,3590.000000,3440.000000,3570.000000,3077.475586,132571400
2018-09-19,3580.000000,3610.000000,3540.000000,3550.000000,3060.234619,88139600
2018-09-20,3590.000000,3640.000000,3570.000000,3600.000000,3103.336426,80194400
2018-09-21,3630.000000,3630.000000,3550.000000,3600.000000,3103.336426,98577800
2018-09-24,3590.000000,3600.000000,3510.000000,3540.000000,3051.614258,48101000
2018-09-25,3540.000000,3560.000000,3520.000000,3560.000000,3068.854980,25350200
2018-09-26,3550.000000,3590.000000,3540.000000,3540.000000,3051.614258,51055900
2018-09-27,3580.000000,3590.000000,3550.000000,3580.000000,3086.095703,49549400
2018-09-28,3600.000000,3670.000000,3600.000000,3640.000000,3137.817871,116695900
2018-10-01,3610.000000,3690.000000,3610.000000,3670.000000,3163.679443,45504900
2018-10-02,3640.000000,3670.000000,3580.000000,3620.000000,3120.577148,61393800
2018-10-03,3570.000000,3640.000000,3570.000000,3600.000000,3103.336426,46611900
2018-10-04,3570.000000,3600.000000,3510.000000,3600.000000,3103.336426,82550500
2018-10-05,3540.000000,3600.000000,3530.000000,3530.000000,3042.993896,59270300
2018-10-08,3500.000000,3530.000000,3470.000000,3520.000000,3034.373779,71886100
2018-10-09,3530.000000,3620.000000,3520.000000,3590.000000,3094.716309,58708100
2018-10-10,3640.000000,3640.000000,3560.000000,3600.000000,3103.336426,31937500
2018-10-11,3500.000000,3640.000000,3480.000000,3570.000000,3077.475586,114418300
2018-10-12,3630.000000,3700.000000,3620.000000,3680.000000,3172.299561,87991200
2018-10-15,3700.000000,3750.000000,3650.000000,3660.000000,3155.058838,68466400
2018-10-16,3680.000000,3780.000000,3680.000000,3780.000000,3258.503418,98103600
2018-10-17,3800.000000,3910.000000,3800.000000,3900.000000,3361.947998,122953700
2018-10-18,3840.000000,3880.000000,3720.000000,3760.000000,3241.262695,102322600
2018-10-19,3700.000000,3770.000000,3690.000000,3730.000000,3215.401611,140162100
2018-10-22,3730.000000,3830.000000,3730.000000,3800.000000,3275.744141,57680500
2018-10-23,3800.000000,3800.000000,3670.000000,3700.000000,3189.540283,53266800
2018-10-24,3700.000000,3710.000000,3520.000000,3520.000000,3034.373779,117672200
2018-10-25,3490.000000,3580.000000,3460.000000,3550.000000,3060.234619,120108900
2018-10-26,3580.000000,3660.000000,3580.000000,3630.000000,3129.197754,100554100
2018-10-29,3630.000000,3660.000000,3580.000000,3660.000000,3155.058838,54304000
2018-10-30,3640.000000,3850.000000,3630.000000,3800.000000,3275.744141,158933000
2018-10-31,3850.000000,3870.000000,3730.000000,3850.000000,3318.845947,140351400
2018-11-01,3850.000000,3880.000000,3810.000000,3880.000000,3344.707275,69586900
2018-11-02,3900.000000,3940.000000,3880.000000,3940.000000,3396.429688,98072700
2018-11-05,3850.000000,3910.000000,3850.000000,3890.000000,3353.327393,60121700
2018-11-06,3930.000000,3930.000000,3820.000000,3890.000000,3353.327393,58088000
2018-11-07,3900.000000,3950.000000,3870.000000,3950.000000,3405.049561,98350100
2018-11-08,3970.000000,4000.000000,3920.000000,4000.000000,3448.151855,74004300
2018-11-09,3960.000000,3960.000000,3920.000000,3920.000000,3379.188965,45243300
2018-11-12,3890.000000,3950.000000,3860.000000,3860.000000,3327.466553,57256000
2018-11-13,3810.000000,3850.000000,3750.000000,3830.000000,3301.605225,89819400
2018-11-14,3860.000000,3880.000000,3750.000000,3750.000000,3232.642334,72968500
2018-11-15,3800.000000,3940.000000,3790.000000,3910.000000,3370.568115,71440400
2018-11-16,3930.000000,4110.000000,3920.000000,4050.000000,3491.253418,128595600
2018-11-19,4050.000000,4050.000000,3930.000000,3950.000000,3405.049561,72785900
2018-11-20,3950.000000,3950.000000,3950.000000,3950.000000,3405.049561,0
2018-11-21,3860.000000,3960.000000,3850.000000,3960.000000,3413.670410,97525800
2018-11-22,3910.000000,3990.000000,3910.000000,3980.000000,3430.911133,52279900
2018-11-23,3980.000000,4000.000000,3950.000000,3990.000000,3439.531250,35499400
2018-11-26,3980.000000,4000.000000,3950.000000,3990.000000,3439.531250,43879100
2018-11-27,3940.000000,3950.000000,3850.000000,3880.000000,3344.707275,116422400
2018-11-28,3890.000000,3900.000000,3710.000000,3720.000000,3206.781250,195860500
2018-11-29,3770.000000,3810.000000,3710.000000,3740.000000,3224.021973,120921500
2018-11-30,3760.000000,3780.000000,3680.000000,3680.000000,3172.299561,151545800
2018-12-03,3740.000000,3770.000000,3700.000000,3700.000000,3189.540283,106891000
2018-12-04,3720.000000,3780.000000,3720.000000,3780.000000,3258.503418,121586400
2018-12-05,3740.000000,3800.000000,3730.000000,3770.000000,3249.883057,58424400
2018-12-06,3740.000000,3770.000000,3700.000000,3710.000000,3198.160889,62164100
2018-12-07,3700.000000,3710.000000,3660.000000,3670.000000,3163.679443,92902000
2018-12-10,3650.000000,3720.000000,3610.000000,3680.000000,3172.299561,70093700
2018-12-11,3640.000000,3670.000000,3610.000000,3620.000000,3120.577148,88050700
2018-12-12,3660.000000,3670.000000,3620.000000,3650.000000,3146.438477,87333000
2018-12-13,3680.000000,3780.000000,3660.000000,3750.000000,3232.642334,118965900
2018-12-14,3800.000000,3840.000000,3730.000000,3730.000000,3215.401611,139547100
2018-12-17,3740.000000,3770.000000,3710.000000,3710.000000,3198.160889,86251600
2018-12-18,3700.000000,3740.000000,3680.000000,3740.000000,3224.021973,79833100
2018-12-19,3740.000000,3810.000000,3740.000000,3810.000000,3284.364502,81542500
2018-12-20,3810.000000,3810.000000,3720.000000,3740.000000,3224.021973,100129200
2018-12-21,3700.000000,3770.000000,3700.000000,3760.000000,3241.262695,114752300
2018-12-24,3760.000000,3760.000000,3760.000000,3760.000000,3241.262695,0
2018-12-25,3760.000000,3760.000000,3760.000000,3760.000000,3241.262695,0
2018-12-26,3730.000000,3750.000000,3700.000000,3730.000000,3215.401611,50416400
2018-12-27,3780.000000,3790.000000,3730.000000,3750.000000,3232.642334,49980900
2018-12-28,3770.000000,3780.000000,3750.000000,3750.000000,3232.642334,48224400
2018-12-31,3750.000000,3750.000000,3750.000000,3750.000000,3232.642334,0
2019-01-01,3750.000000,3750.000000,3750.000000,3750.000000,3232.642334,0
2019-01-02,3750.000000,3760.000000,3700.000000,3730.000000,3215.401611,31355300
2019-01-03,3710.000000,3770.000000,3690.000000,3740.000000,3224.021973,83842400
2019-01-04,3690.000000,3740.000000,3690.000000,3710.000000,3198.160889,73936900
2019-01-07,3760.000000,3790.000000,3750.000000,3770.000000,3249.883057,83678100
2019-01-08,3770.000000,3800.000000,3750.000000,3800.000000,3275.744141,67963700
2019-01-09,3820.000000,3830.000000,3730.000000,3730.000000,3215.401611,98529400
2019-01-10,3760.000000,3800.000000,3740.000000,3800.000000,3275.744141,126396700
2019-01-11,3820.000000,3860.000000,3800.000000,3860.000000,3327.466553,116753700
2019-01-14,3810.000000,3850.000000,3790.000000,3850.000000,3318.845947,68487000
2019-01-15,3860.000000,3930.000000,3850.000000,3930.000000,3387.808838,83464900
2019-01-16,3940.000000,4000.000000,3920.000000,3990.000000,3439.531250,139056700
2019-01-17,3970.000000,3990.000000,3960.000000,3990.000000,3439.531250,78766100
2019-01-18,4010.000000,4020.000000,3970.000000,4020.000000,3465.392578,76350400
2019-01-21,4040.000000,4050.000000,4020.000000,4030.000000,3474.012695,83317600
2019-01-22,4000.000000,4010.000000,3930.000000,4000.000000,3448.151855,95420500
2019-01-23,3950.000000,3980.000000,3920.000000,3920.000000,3379.188965,72518500
2019-01-24,3900.000000,3910.000000,3830.000000,3860.000000,3327.466553,118836500
2019-01-25,3880.000000,3930.000000,3840.000000,3880.000000,3344.707275,75844000
2019-01-28,3880.000000,3890.000000,3730.000000,3780.000000,3258.503418,168983100
2019-01-29,3780.000000,3850.000000,3780.000000,3840.000000,3310.225830,118131200
2019-01-30,3850.000000,3890.000000,3830.000000,3860.000000,3327.466553,85903100
2019-01-31,3900.000000,3920.000000,3870.000000,3900.000000,3361.947998,110953700
2019-02-01,3910.000000,3930.000000,3830.000000,3870.000000,3336.086670,79588900
2019-02-04,3890.000000,3890.000000,3780.000000,3780.000000,3258.503418,70070500
2019-02-05,3780.000000,3780.000000,3780.000000,3780.000000,3258.503418,0
2019-02-06,3820.000000,3870.000000,3820.000000,3860.000000,3327.466553,72180200
2019-02-07,3890.000000,3890.000000,3830.000000,3860.000000,3327.466553,39141500
2019-02-08,3810.000000,3850.000000,3810.000000,3850.000000,3318.845947,32131700
2019-02-11,3870.000000,3940.000000,3860.000000,3930.000000,3387.808838,88628900
2019-02-12,3900.000000,3910.000000,3800.000000,3820.000000,3292.985107,92427800
2019-02-13,3840.000000,3850.000000,3780.000000,3790.000000,3267.123779,113161100
2019-02-14,3790.000000,3810.000000,3740.000000,3740.000000,3224.021973,76939400
2019-02-15,3770.000000,3800.000000,3730.000000,3790.000000,3267.123779,67812600
2019-02-18,3830.000000,3920.000000,3830.000000,3900.000000,3361.947998,80275800
2019-02-19,3930.000000,3940.000000,3900.000000,3920.000000,3379.188965,82962700
2019-02-20,3940.000000,3940.000000,3830.000000,3870.000000,3336.086670,87933000
2019-02-21,3870.000000,3890.000000,3860.000000,3870.000000,3336.086670,48031100
2019-02-22,3870.000000,3870.000000,3820.000000,3840.000000,3310.225830,61392700
2019-02-25,3900.000000,3920.000000,3850.000000,3910.000000,3370.568115,53792400
2019-02-26,3920.000000,3930.000000,3880.000000,3930.000000,3387.808838,49657300
2019-02-27,3900.000000,3940.000000,3890.000000,3910.000000,3370.568115,48788200
2019-02-28,3880.000000,3900.000000,3840.000000,3860.000000,3327.466553,161156000
2019-03-01,3890.000000,3920.000000,3880.000000,3910.000000,3370.568115,49810100
2019-03-04,3910.000000,3910.000000,3850.000000,3850.000000,3318.845947,32250500
2019-03-05,3890.000000,3890.000000,3820.000000,3870.000000,3336.086670,41171000
2019-03-06,3860.000000,3880.000000,3820.000000,3820.000000,3292.985107,69927600
2019-03-07,3820.000000,3820.000000,3820.000000,3820.000000,3292.985107,0
2019-03-08,3810.000000,3820.000000,3740.000000,3740.000000,3224.021973,105963500
2019-03-11,3780.000000,3820.000000,3760.000000,3800.000000,3275.744141,43971600
2019-03-12,3800.000000,3820.000000,3730.000000,3760.000000,3241.262695,43343700
2019-03-13,3730.000000,3770.000000,3710.000000,3720.000000,3206.781250,45607600
2019-03-14,3720.000000,3760.000000,3710.000000,3740.000000,3224.021973,62094100
2019-03-15,3720.000000,3760.000000,3710.000000,3750.000000,3232.642334,68778100
2019-03-18,3770.000000,3820.000000,3760.000000,3820.000000,3292.985107,44322600
2019-03-19,3800.000000,3820.000000,3770.000000,3780.000000,3258.503418,33156500
2019-03-20,3810.000000,3820.000000,3750.000000,3760.000000,3241.262695,42784600
2019-03-21,3800.000000,3810.000000,3780.000000,3790.000000,3267.123779,36527500
2019-03-22,3800.000000,3820.000000,3790.000000,3800.000000,3275.744141,26772900
2019-03-25,3730.000000,3790.000000,3720.000000,3790.000000,3267.123779,49162900
2019-03-26,3780.000000,3820.000000,3780.000000,3820.000000,3292.985107,23049100
2019-03-27,3840.000000,3840.000000,3810.000000,3820.000000,3292.985107,35521900
2019-03-28,3820.000000,3890.000000,3810.000000,3880.000000,3344.707275,55847200
2019-03-29,3880.000000,3970.000000,3880.000000,3960.000000,3413.670410,82231400
2019-04-01,3950.000000,3960.000000,3900.000000,3930.000000,3387.808838,28246400
2019-04-02,3910.000000,3950.000000,3910.000000,3930.000000,3387.808838,35443400
2019-04-03,3930.000000,3930.000000,3930.000000,3930.000000,3387.808838,0
2019-04-04,3980.000000,4040.000000,3950.000000,4030.000000,3474.012695,96122100
2019-04-05,4020.000000,4090.000000,4000.000000,4060.000000,3499.874023,66832600
2019-04-08,4020.000000,4030.000000,3940.000000,3950.000000,3405.049561,73208300
2019-04-09,3980.000000,4000.000000,3910.000000,3950.000000,3405.049561,88580200
2019-04-10,3920.000000,3950.000000,3890.000000,3930.000000,3387.808838,52555500
2019-04-11,3900.000000,3930.000000,3880.000000,3890.000000,3353.327393,51480700
2019-04-12,3820.000000,3870.000000,3810.000000,3830.000000,3301.605225,45324300
2019-04-15,3860.000000,3860.000000,3810.000000,3830.000000,3301.605225,44510600
2019-04-16,3830.000000,3880.000000,3830.000000,3870.000000,3336.086670,62572100
2019-04-17,3870.000000,3870.000000,3870.000000,3870.000000,3336.086670,0
2019-04-18,3920.000000,3950.000000,3840.000000,3860.000000,3327.466553,119263400
2019-04-19,3860.000000,3860.000000,3860.000000,3860.000000,3327.466553,0
2019-04-22,3860.000000,3860.000000,3780.000000,3780.000000,3258.503418,48671200
2019-04-23,3780.000000,3870.000000,3730.000000,3850.000000,3318.845947,86443700
2019-04-24,3850.000000,3860.000000,3780.000000,3840.000000,3310.225830,76660900
2019-04-25,3800.000000,3840.000000,3790.000000,3830.000000,3301.605225,52775100
2019-04-26,3800.000000,3910.000000,3800.000000,3910.000000,3370.568115,66452700
2019-04-29,3850.000000,3900.000000,3850.000000,3860.000000,3327.466553,50143700
2019-04-30,3890.000000,3890.000000,3750.000000,3790.000000,3267.123779,132318200
2019-05-01,3790.000000,3790.000000,3790.000000,3790.000000,3267.123779,0
2019-05-02,3760.000000,3880.000000,3760.000000,3830.000000,3301.605225,136768800
2019-05-03,3800.000000,3830.000000,3760.000000,3820.000000,3292.985107,101522800
2019-05-06,3760.000000,3840.000000,3720.000000,3840.000000,3310.225830,107167400
2019-05-07,3870.000000,3910.000000,3840.000000,3900.000000,3361.947998,74814500
2019-05-08,3890.000000,3920.000000,3870.000000,3900.000000,3361.947998,77743400
2019-05-09,3860.000000,3900.000000,3800.000000,3800.000000,3275.744141,74716500
2019-05-10,3800.000000,3840.000000,3790.000000,3790.000000,3267.123779,66672500
2019-05-13,3820.000000,3840.000000,3760.000000,3770.000000,3249.883057,47605100
2019-05-14,3730.000000,3800.000000,3720.000000,3760.000000,3241.262695,77483200
2019-05-15,3770.000000,3790.000000,3660.000000,3660.000000,3155.058838,57596600
2019-05-16,3660.000000,3720.000000,3530.000000,3600.000000,3103.336426,107366200
2019-05-17,3610.000000,3620.000000,3500.000000,3510.000000,3025.753174,94437400
2019-05-20,3520.000000,3620.000000,3480.000000,3600.000000,3103.336426,82354400
2019-05-21,3600.000000,3630.000000,3550.000000,3600.000000,3103.336426,106104000
2019-05-22,3590.000000,3600.000000,3540.000000,3540.000000,3051.614258,63687000
2019-05-23,3540.000000,3690.000000,3540.000000,3660.000000,3155.058838,113281100
2019-05-24,3700.000000,3780.000000,3690.000000,3750.000000,3232.642334,87594500
2019-05-27,3760.000000,3830.000000,3750.000000,3820.000000,3292.985107,87146600
2019-05-28,3800.000000,3820.000000,3690.000000,3690.000000,3180.920166,322246900
2019-05-29,3750.000000,3830.000000,3730.000000,3780.000000,3258.503418,122534500
2019-05-30,3780.000000,3780.000000,3780.000000,3780.000000,3258.503418,0
2019-05-31,3780.000000,3930.000000,3780.000000,3900.000000,3361.947998,194331700
2019-06-03,3900.000000,3900.000000,3900.000000,3900.000000,3361.947998,0
2019-06-04,3900.000000,3900.000000,3900.000000,3900.000000,3361.947998,0
2019-06-05,3900.000000,3900.000000,3900.000000,3900.000000,3361.947998,0
2019-06-06,3900.000000,3900.000000,3900.000000,3900.000000,3361.947998,0
2019-06-07,3900.000000,3900.000000,3900.000000,3900.000000,3361.947998,0
2019-06-10,4000.000000,4060.000000,3970.000000,4040.000000,3482.633301,222522800
2019-06-11,4010.000000,4060.000000,4000.000000,4020.000000,3465.392578,88861700
2019-06-12,3880.000000,3950.000000,3840.000000,3940.000000,3443.201660,134724400
2019-06-13,3940.000000,3990.000000,3900.000000,3990.000000,3486.897217,115734700
2019-06-14,4020.000000,4050.000000,3970.000000,3990.000000,3486.897217,92466800
2019-06-17,3950.000000,3970.000000,3900.000000,3900.000000,3408.245605,60851700
2019-06-18,3890.000000,3990.000000,3890.000000,3980.000000,3478.158203,66112800
2019-06-19,null,null,null,null,null,null
2019-06-20,4110.000000,4110.000000,4020.000000,4040.000000,3530.592773,57673700
2019-06-21,4010.000000,4040.000000,3950.000000,4040.000000,3530.592773,154049700
2019-06-24,4050.000000,4050.000000,3970.000000,3980.000000,3478.158203,50525100
2019-06-25,4040.000000,4040.000000,4000.000000,4010.000000,3504.375488,42601100
2019-06-26,4020.000000,4050.000000,3980.000000,3980.000000,3478.158203,56092200
2019-06-27,4010.000000,4120.000000,4000.000000,4090.000000,3574.288086,94221200
2019-06-28,4100.000000,4200.000000,4090.000000,4140.000000,3617.983643,130153100
2019-07-01,4200.000000,4240.000000,4170.000000,4220.000000,3687.896484,79382300
2019-07-02,4240.000000,4250.000000,4180.000000,4250.000000,3714.113525,87999800
2019-07-03,4160.000000,4240.000000,4160.000000,4240.000000,3705.374512,63296200
2019-07-04,4190.000000,4260.000000,4190.000000,4250.000000,3714.113525,38459300
2019-07-05,4260.000000,4280.000000,4240.000000,4280.000000,3740.330811,50332800
2019-07-08,4230.000000,4290.000000,4210.000000,4270.000000,3731.591797,57903400
2019-07-09,4300.000000,4370.000000,4270.000000,4350.000000,3801.504639,124822400
2019-07-10,4310.000000,4320.000000,4260.000000,4290.000000,3749.070068,62529900
2019-07-11,4250.000000,4280.000000,4240.000000,4270.000000,3731.591797,25645900
2019-07-12,4240.000000,4250.000000,4170.000000,4180.000000,3652.939941,57088600
2019-07-15,4250.000000,4290.000000,4230.000000,4280.000000,3740.330811,66960500
2019-07-16,4240.000000,4280.000000,4210.000000,4240.000000,3705.374512,45461500
2019-07-17,4250.000000,4260.000000,4220.000000,4230.000000,3696.635498,32069800
2019-07-18,4220.000000,4250.000000,4210.000000,4240.000000,3705.374512,45408100
2019-07-19,4260.000000,4280.000000,4250.000000,4270.000000,3731.591797,60692800
2019-07-22,4250.000000,4270.000000,4230.000000,4260.000000,3722.852783,37513700
2019-07-23,4260.000000,4270.000000,4200.000000,4250.000000,3714.113525,62628100
2019-07-24,4230.000000,4240.000000,4160.000000,4190.000000,3661.679199,73904300
2019-07-25,4160.000000,4240.000000,4160.000000,4210.000000,3679.157227,49276300
2019-07-26,4160.000000,4210.000000,4110.000000,4160.000000,3635.461670,70952400
2019-07-29,4150.000000,4240.000000,4140.000000,4200.000000,3670.417969,54336900
2019-07-30,4280.000000,4300.000000,4260.000000,4270.000000,3731.591797,88417200
2019-07-31,4240.000000,4300.000000,4210.000000,4300.000000,3757.809326,175741000
2019-08-01,4300.000000,4300.000000,4260.000000,4280.000000,3740.330811,94856600
2019-08-02,4280.000000,4300.000000,4250.000000,4280.000000,3740.330811,82253800
2019-08-05,4200.000000,4220.000000,4060.000000,4080.000000,3565.549072,112253200
2019-08-06,4060.000000,4190.000000,4050.000000,4130.000000,3609.244385,108890100
2019-08-07,4230.000000,4270.000000,4170.000000,4210.000000,3679.157227,104785500
2019-08-08,4270.000000,4290.000000,4240.000000,4260.000000,3722.852783,95204000
2019-08-09,4300.000000,4300.000000,4240.000000,4260.000000,3722.852783,89600500
2019-08-12,4300.000000,4320.000000,4230.000000,4260.000000,3722.852783,41817800
2019-08-13,4290.000000,4290.000000,4230.000000,4250.000000,3714.113525,98757900
2019-08-14,4300.000000,4300.000000,4270.000000,4290.000000,3749.070068,84928200
2019-08-15,4200.000000,4290.000000,4200.000000,4290.000000,3749.070068,97255500
2019-08-16,4300.000000,4310.000000,4220.000000,4280.000000,3740.330811,51853900
2019-08-19,4340.000000,4340.000000,4290.000000,4340.000000,3792.765625,86011300
2019-08-20,4350.000000,4470.000000,4340.000000,4470.000000,3906.373779,143171600
2019-08-21,4460.000000,4500.000000,4390.000000,4410.000000,3853.938965,99649300
2019-08-22,4380.000000,4450.000000,4320.000000,4450.000000,3888.895508,110968600
